time,queue,compute
0.0,7.079833194705037e-06,
1.0,0.00974185047591413,
2.0,0.017732665780309347,
3.0,0.02082445775875601,
4.0,0.020742714507676143,
5.0,0.029042166290403033,
6.0,0.03601215814603671,
7.0,0.03791188321032492,
8.0,0.04088730043063362,
9.0,0.04080290224210574,
10.0,0.04212031102612945,
11.0,0.04203657657196357,
12.0,0.04195217838343569,
13.0,0.042760502911802646,
14.0,0.042676104723274766,
15.0,0.04259170653474688,
16.0,0.042507308346219,
17.0,0.04242291015769112,
18.0,0.04233851196916323,
19.0,0.04225411378063535,
20.0,0.04216971559210747,
21.0,0.04208598113794159,
22.0,0.042003574152499716,
23.0,0.041919175963971836,
24.0,0.041834777775443956,
25.0,0.04175037958691607,
26.0,0.04166598139838819,
27.0,0.04209133119987907,
28.0,0.044300798966435614,
29.0,0.044216400777907734,
30.0,0.04413333005810386,
31.0,0.04404893186957597,
32.0,0.04396453368104809,
33.0,0.04388013549252021,
34.0,0.04379706477271634,
35.0,0.04371333031855046,
36.0,0.045413050095088246,
37.0,0.045329315640922366,
38.0,0.045244917452394486,
39.0,0.0451605192638666,
40.0,0.04647792804789031,
41.0,0.047285588841895265,
42.0,0.047201190653367385,
43.0,0.04762720418922027,
44.0,0.0475447972037784,
45.0,0.047460399015250516,
46.0,0.04737600082672263,
47.0,0.04729160263819475,
48.0,0.04720720444966687,
49.0,0.04763255425115775,
50.0,0.049842022017714295,
51.0,0.049757623829186415,
52.0,0.04967455310938254,
53.0,0.049590154920854654,
54.0,0.049505756732326774,
55.0,0.04942135854379889,
56.0,0.04933828782399501,
57.0,0.04925455336982914,
58.0,0.05095427314636692,
59.0,0.050870538692201046,
60.0,0.05078614050367316,
61.0,0.05070174231514528,
62.0,0.05201915109916899,
63.0,0.052826811893173946,
64.0,0.052742413704646066,
65.0,0.053168427240498944,
66.0,0.05308602025505708,
67.0,0.05300162206652919,
68.0,0.05291722387800131,
69.0,0.05283282568947343,
70.0,0.05274842750094554,
71.0,0.05317377730243642,
72.0,0.055383245068992976,
73.0,0.055298846880465095,
74.0,0.055215776160661215,
75.0,0.055131377972133334,
76.0,0.055046979783605454,
77.0,0.05496258159507757,
78.0,0.05487951087527369,
79.0,0.05479577642110781,
80.0,0.0564954961976456,
81.0,0.05641176174347972,
82.0,0.05632736355495184,
83.0,0.05624296536642396,
84.0,0.05756037415044767,
85.0,0.058368034944452626,
86.0,0.05828363675592474,
87.0,0.058709650291777625,
88.0,0.05862724330633575,
89.0,0.05854284511780787,
90.0,0.05845844692927999,
91.0,0.0583740487407521,
92.0,0.05828965055222422,
93.0,0.0587150003537151,
94.0,0.060924468120271656,
95.0,0.06084006993174377,
96.0,0.060756999211939895,
97.0,0.060672601023412015,
98.0,0.06058820283488413,
99.0,0.06050380464635625,
100.0,0.060420733926552374,
101.0,0.06033699947238649,
102.0,0.06203671924892428,
103.0,0.0619529847947584,
104.0,0.06186858660623052,
105.0,0.06178418841770263,
106.0,0.06310159720172635,
107.0,0.0639092579957313,
108.0,0.06382485980720343,
109.0,0.0642508733430563,
110.0,0.06416846635761443,
111.0,0.06408406816908654,
112.0,0.06399966998055867,
113.0,0.06391527179203078,
114.0,0.0638308736035029,
115.0,0.06425622340499378,
116.0,0.06646569117155034,
117.0,0.06638129298302245,
118.0,0.06629822226321858,
119.0,0.06621382407469069,
120.0,0.06612942588616282,
121.0,0.06604502769763493,
122.0,0.06596195697783105,
123.0,0.06587822252366517,
124.0,0.06757794230020296,
125.0,0.06749420784603707,
126.0,0.0674098096575092,
127.0,0.06732541146898131,
128.0,0.06864282025300503,
129.0,0.06945048104700999,
130.0,0.0693660828584821,
131.0,0.06979209639433498,
132.0,0.0697096894088931,
133.0,0.06962529122036523,
134.0,0.06954089303183734,
135.0,0.06945649484330946,
136.0,0.06937209665478158,
137.0,0.06979744645627246,
138.0,0.07200691422282901,
139.0,0.07192251603430112,
140.0,0.07183944531449725,
141.0,0.07175504712596938,
142.0,0.07167064893744149,
143.0,0.0715862507489136,
144.0,0.07150318002910973,
145.0,0.07141944557494385,
146.0,0.07311916535148164,
147.0,0.07303543089731576,
148.0,0.07295103270878787,
149.0,0.07286663452025999,
150.0,0.07418404330428371,
151.0,0.07499170409828866,
152.0,0.07490730590976077,
153.0,0.07533331944561367,
154.0,0.07525091246017179,
155.0,0.0751665142716439,
156.0,0.07508211608311602,
157.0,0.07499771789458815,
158.0,0.07491331970606026,
159.0,0.07533866950755114,
160.0,0.07754813727410768,
161.0,0.07746373908557981,
162.0,0.07738066836577594,
163.0,0.07729627017724805,
164.0,0.07721187198872016,
165.0,0.07712747380019229,
166.0,0.0770444030803884,
167.0,0.07696066862622253,
168.0,0.07866038840276032,
169.0,0.07857665394859444,
170.0,0.07849225576006655,
171.0,0.07840785757153867,
172.0,0.07972526635556239,
173.0,0.08053292714956733,
174.0,0.08044852896103946,
175.0,0.08087454249689234,
176.0,0.08079213551145047,
177.0,0.08070773732292258,
178.0,0.0806233391343947,
179.0,0.08053894094586682,
180.0,0.08045454275733893,
181.0,0.08087989255882982,
182.0,0.08308936032538637,
183.0,0.08300496213685848,
184.0,0.08292189141705461,
185.0,0.08283749322852672,
186.0,0.08275309503999885,
187.0,0.08266869685147096,
188.0,0.08258562613166709,
189.0,0.0825018916775012,
190.0,0.084201611454039,
191.0,0.08411787699987312,
192.0,0.08403347881134524,
193.0,0.08394908062281735,
194.0,0.08526648940684106,
195.0,0.08607415020084602,
196.0,0.08598975201231814,
197.0,0.08641576554817101,
198.0,0.08633335856272915,
199.0,0.08624896037420127,
200.0,0.08616456218567338,
201.0,0.0860801639971455,
202.0,0.08599576580861762,
203.0,0.0864211156101085,
204.0,0.08863058337666505,
205.0,0.08854618518813716,
206.0,0.08846311446833328,
207.0,0.08837871627980541,
208.0,0.08829431809127752,
209.0,0.08820991990274964,
210.0,0.08812684918294576,
211.0,0.08804311472877989,
212.0,0.08974283450531767,
213.0,0.0896591000511518,
214.0,0.08957470186262391,
215.0,0.08949030367409604,
216.0,0.09080771245811975,
217.0,0.0916153732521247,
218.0,0.09153097506359681,
219.0,0.0919569885994497,
220.0,0.09187458161400783,
221.0,0.09179018342547994,
222.0,0.09170578523695207,
223.0,0.09162138704842418,
224.0,0.09153698885989629,
225.0,0.09196233866138717,
226.0,0.09417180642794372,
227.0,0.09408740823941585,
